Model,MSO4034B
Firmware Version,2.96
,
Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,0.0001472
Sample Interval,2.00E-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,1.94
,
,
,
Label,
TIME,CH1
8.19E-04,0.65
8.20E-04,0.65
8.20E-04,0.63
8.20E-04,0.67
8.20E-04,0.63
8.20E-04,0.65
8.21E-04,0.65
8.21E-04,0.67
8.21E-04,0.65
8.21E-04,0.65
8.21E-04,0.65
8.22E-04,0.65
8.22E-04,0.65
8.22E-04,0.67
8.22E-04,0.63
8.22E-04,0.67
8.23E-04,0.63
8.23E-04,0.63
8.23E-04,0.67
8.23E-04,0.65
8.23E-04,0.65
8.24E-04,0.63
8.24E-04,0.67
8.24E-04,0.63
8.24E-04,0.67
8.24E-04,0.65
8.25E-04,0.65
8.25E-04,0.67
8.25E-04,0.63
8.25E-04,0.67
8.25E-04,0.65
8.26E-04,0.65
8.26E-04,0.63
8.26E-04,0.65
8.26E-04,0.65
8.26E-04,0.65
8.27E-04,0.65
8.27E-04,0.67
8.27E-04,0.65
8.27E-04,0.65
8.27E-04,0.67
8.28E-04,0.65
8.28E-04,0.65
8.28E-04,0.65
8.28E-04,0.67
8.28E-04,0.65
8.29E-04,0.65
8.29E-04,0.65
8.29E-04,0.63
8.29E-04,0.67
8.29E-04,0.65
8.30E-04,0.65
8.30E-04,0.65
8.30E-04,0.63
8.30E-04,0.63
8.30E-04,0.65
8.31E-04,0.65
8.31E-04,0.65
8.31E-04,0.63
8.31E-04,0.61
8.31E-04,0.65
8.32E-04,0.65
8.32E-04,0.63
8.32E-04,0.63
8.32E-04,0.63
8.32E-04,0.65
8.33E-04,0.65
8.33E-04,0.67
8.33E-04,0.63
8.33E-04,0.67
8.33E-04,0.69
8.34E-04,0.65
8.34E-04,0.67
8.34E-04,0.65
8.34E-04,0.67
8.34E-04,0.63
8.35E-04,0.65
8.35E-04,0.67
8.35E-04,0.65
8.35E-04,0.65
8.35E-04,0.65
8.36E-04,0.67
8.36E-04,0.65
8.36E-04,0.67
8.36E-04,0.63
8.36E-04,0.65
8.37E-04,0.65
8.37E-04,0.65
8.37E-04,0.67
8.37E-04,0.65
8.37E-04,0.65
8.38E-04,0.65
8.38E-04,0.65
8.38E-04,0.67
8.38E-04,0.67
8.38E-04,0.63
8.39E-04,0.65
8.39E-04,0.67
8.39E-04,0.65
8.39E-04,0.65
8.39E-04,0.63
8.40E-04,0.65
8.40E-04,0.65
8.40E-04,0.67
8.40E-04,0.65
8.40E-04,0.65
8.41E-04,0.65
8.41E-04,0.63
8.41E-04,0.65
8.41E-04,0.63
8.41E-04,0.65
8.42E-04,0.65
8.42E-04,0.65
8.42E-04,0.65
8.42E-04,0.67
8.42E-04,0.65
8.43E-04,0.65
8.43E-04,0.65
8.43E-04,0.65
8.43E-04,0.65
8.43E-04,0.65
8.44E-04,0.63
8.44E-04,0.65
8.44E-04,0.63
8.44E-04,0.65
8.44E-04,0.65
8.45E-04,0.65
8.45E-04,0.67
8.45E-04,0.67
8.45E-04,0.65
8.45E-04,0.67
8.46E-04,0.65
8.46E-04,0.67
8.46E-04,0.67
8.46E-04,0.65
8.46E-04,0.65
8.47E-04,0.69
8.47E-04,0.63
8.47E-04,0.67
8.47E-04,0.65
8.47E-04,0.63
8.48E-04,0.63
8.48E-04,0.63
8.48E-04,0.65
8.48E-04,0.65
8.48E-04,0.65
8.49E-04,0.65
8.49E-04,0.65
8.49E-04,0.65
8.49E-04,0.65
8.49E-04,0.65
8.50E-04,0.61
8.50E-04,0.67
8.50E-04,0.63
8.50E-04,0.65
8.50E-04,0.65
8.51E-04,0.63
8.51E-04,0.65
8.51E-04,0.67
8.51E-04,0.65
8.51E-04,0.63
8.52E-04,0.65
8.52E-04,0.67
8.52E-04,0.63
8.52E-04,0.65
8.52E-04,0.63
8.53E-04,0.65
8.53E-04,0.63
8.53E-04,0.67
8.53E-04,0.67
8.53E-04,0.65
8.54E-04,0.67
8.54E-04,0.67
8.54E-04,0.65
8.54E-04,0.65
8.54E-04,0.65
8.55E-04,0.65
8.55E-04,0.67
8.55E-04,0.67
8.55E-04,0.65
8.55E-04,0.67
8.56E-04,0.65
8.56E-04,0.65
8.56E-04,0.65
8.56E-04,0.65
8.56E-04,0.65
8.57E-04,0.65
8.57E-04,0.65
8.57E-04,0.65
8.57E-04,0.63
8.57E-04,0.65
8.58E-04,0.65
8.58E-04,0.65
8.58E-04,0.65
8.58E-04,0.67
8.58E-04,0.65
8.59E-04,0.65
8.59E-04,0.65
8.59E-04,0.65
8.59E-04,0.65
8.59E-04,0.65
8.60E-04,0.65
8.60E-04,0.65
8.60E-04,0.67
8.60E-04,0.69
8.60E-04,0.65
8.61E-04,0.65
8.61E-04,0.65
8.61E-04,0.67
8.61E-04,0.65
8.61E-04,0.67
8.62E-04,0.63
8.62E-04,0.67
8.62E-04,0.65
8.62E-04,0.63
8.62E-04,0.65
8.63E-04,0.63
8.63E-04,0.65
8.63E-04,0.65
8.63E-04,0.63
8.63E-04,0.63
8.64E-04,0.65
8.64E-04,0.63
8.64E-04,0.63
8.64E-04,0.63
8.64E-04,0.65
8.65E-04,0.65
8.65E-04,0.63
8.65E-04,0.65
8.65E-04,0.63
8.65E-04,0.63
8.66E-04,0.65
8.66E-04,0.67
8.66E-04,0.67
8.66E-04,0.79
8.66E-04,0.65
8.67E-04,0.67
8.67E-04,0.65
8.67E-04,0.65
8.67E-04,0.63
8.67E-04,0.67
8.68E-04,0.65
8.68E-04,0.63
8.68E-04,0.65
8.68E-04,0.65
8.68E-04,0.67
8.69E-04,0.67
8.69E-04,0.67
8.69E-04,0.65
8.69E-04,0.67
8.69E-04,0.67
8.70E-04,0.65
8.70E-04,0.67
8.70E-04,0.65
8.70E-04,0.67
8.70E-04,0.65
8.71E-04,0.63
8.71E-04,0.65
8.71E-04,0.67
8.71E-04,0.65
8.71E-04,0.65
8.72E-04,0.63
8.72E-04,0.67
8.72E-04,0.65
8.72E-04,0.67
8.72E-04,0.65
8.73E-04,0.63
8.73E-04,0.63
8.73E-04,0.63
8.73E-04,0.65
8.73E-04,0.67
8.74E-04,0.65
8.74E-04,0.67
8.74E-04,0.67
8.74E-04,0.65
8.74E-04,0.65
8.75E-04,0.67
8.75E-04,0.65
8.75E-04,0.65
8.75E-04,0.65
8.75E-04,0.65
8.76E-04,0.65
8.76E-04,0.67
8.76E-04,0.65
8.76E-04,0.65
8.76E-04,0.65
8.77E-04,0.65
8.77E-04,0.65
8.77E-04,0.65
8.77E-04,0.63
8.77E-04,0.67
8.78E-04,0.65
8.78E-04,0.65
8.78E-04,0.65
8.78E-04,0.65
8.78E-04,0.65
8.79E-04,0.65
8.79E-04,0.67
8.79E-04,0.65
8.79E-04,0.65
8.79E-04,0.65
8.80E-04,0.65
8.80E-04,0.67
8.80E-04,0.65
8.80E-04,0.65
8.80E-04,0.63
8.81E-04,0.65
8.81E-04,0.65
8.81E-04,0.65
8.81E-04,0.63
8.81E-04,0.63
8.82E-04,0.65
8.82E-04,0.63
8.82E-04,0.63
8.82E-04,0.65
8.82E-04,0.65
8.83E-04,0.67
8.83E-04,0.65
8.83E-04,0.67
8.83E-04,0.67
8.83E-04,0.57
8.84E-04,0.65
8.84E-04,0.65
8.84E-04,0.67
8.84E-04,0.65
8.84E-04,0.65
8.85E-04,0.65
8.85E-04,0.65
8.85E-04,0.67
8.85E-04,0.67
8.85E-04,0.65
8.86E-04,0.67
8.86E-04,0.67
8.86E-04,0.65
8.86E-04,0.65
8.86E-04,0.65
8.87E-04,0.65
8.87E-04,0.65
8.87E-04,0.67
8.87E-04,0.65
8.87E-04,0.65
8.88E-04,0.63
8.88E-04,0.65
8.88E-04,0.63
8.88E-04,0.65
8.88E-04,0.67
8.89E-04,0.65
8.89E-04,0.65
8.89E-04,0.65
8.89E-04,0.65
8.89E-04,0.63
8.90E-04,0.65
8.90E-04,0.63
8.90E-04,0.63
8.90E-04,0.67
8.90E-04,0.65
8.91E-04,0.67
8.91E-04,0.67
8.91E-04,0.65
8.91E-04,0.65
8.91E-04,0.67
8.92E-04,0.67
8.92E-04,0.65
8.92E-04,0.65
8.92E-04,0.67
8.92E-04,0.65
8.93E-04,0.65
8.93E-04,0.67
8.93E-04,0.67
8.93E-04,0.65
8.93E-04,0.67
8.94E-04,0.65
8.94E-04,0.67
8.94E-04,0.67
8.94E-04,0.67
8.94E-04,0.63
8.95E-04,0.69
8.95E-04,0.65
8.95E-04,0.65
8.95E-04,0.65
8.95E-04,0.65
8.96E-04,0.65
8.96E-04,0.63
8.96E-04,0.67
8.96E-04,0.65
8.96E-04,0.65
8.97E-04,0.65
8.97E-04,0.67
8.97E-04,0.63
8.97E-04,0.65
8.97E-04,0.67
8.98E-04,0.65
8.98E-04,0.67
8.98E-04,0.65
8.98E-04,0.67
8.98E-04,0.67
8.99E-04,0.65
8.99E-04,0.67
8.99E-04,0.65
8.99E-04,0.65
8.99E-04,0.67
9.00E-04,0.61
9.00E-04,0.67
9.00E-04,0.67
9.00E-04,0.67
9.00E-04,0.67
9.01E-04,0.67
9.01E-04,0.67
9.01E-04,0.65
9.01E-04,0.67
9.01E-04,0.67
9.02E-04,0.63
9.02E-04,0.65
9.02E-04,0.67
9.02E-04,0.65
9.02E-04,0.65
9.03E-04,0.65
9.03E-04,0.67
9.03E-04,0.65
9.03E-04,0.67
9.03E-04,0.65
9.04E-04,0.65
9.04E-04,0.67
9.04E-04,0.65
9.04E-04,0.67
9.04E-04,0.67
9.05E-04,0.65
9.05E-04,0.65
9.05E-04,0.65
9.05E-04,0.67
9.05E-04,0.63
9.06E-04,0.67
9.06E-04,0.65
9.06E-04,0.65
9.06E-04,0.65
9.06E-04,0.67
9.07E-04,0.67
9.07E-04,0.65
9.07E-04,0.63
9.07E-04,0.67
9.07E-04,0.65
9.08E-04,0.63
9.08E-04,0.67
9.08E-04,0.65
9.08E-04,0.65
9.08E-04,0.65
9.09E-04,0.67
9.09E-04,0.67
9.09E-04,0.65
9.09E-04,0.67
9.09E-04,0.65
9.10E-04,0.67
9.10E-04,0.65
9.10E-04,0.67
9.10E-04,0.67
9.10E-04,0.65
9.11E-04,0.63
9.11E-04,0.67
9.11E-04,0.67
9.11E-04,0.61
9.11E-04,0.65
9.12E-04,0.67
9.12E-04,0.67
9.12E-04,0.65
9.12E-04,0.67
9.12E-04,0.63
9.13E-04,0.67
9.13E-04,0.65
9.13E-04,0.65
9.13E-04,0.63
9.13E-04,0.67
9.14E-04,0.65
9.14E-04,0.63
9.14E-04,0.65
9.14E-04,0.67
9.14E-04,0.65
9.15E-04,0.67
9.15E-04,0.65
9.15E-04,0.67
9.15E-04,0.67
9.15E-04,0.65
9.16E-04,0.67
9.16E-04,0.63
9.16E-04,0.65
9.16E-04,0.65
9.16E-04,0.65
9.17E-04,0.67
9.17E-04,0.67
9.17E-04,0.65
9.17E-04,0.67
9.17E-04,0.65
9.18E-04,0.67
9.18E-04,0.67
9.18E-04,0.67
9.18E-04,0.65
9.18E-04,0.67
9.19E-04,0.67
9.19E-04,0.67
9.19E-04,0.65
9.19E-04,0.65
9.19E-04,0.65
9.20E-04,0.67
9.20E-04,0.63
9.20E-04,0.65
9.20E-04,0.67
9.20E-04,0.65
9.21E-04,0.67
9.21E-04,0.65
9.21E-04,0.67
9.21E-04,0.67
9.21E-04,0.63
9.22E-04,0.67
9.22E-04,0.65
9.22E-04,0.69
9.22E-04,0.65
9.22E-04,0.65
9.23E-04,0.65
9.23E-04,0.65
9.23E-04,0.65
9.23E-04,0.67
9.23E-04,0.67
9.24E-04,0.67
9.24E-04,0.67
9.24E-04,0.67
9.24E-04,0.65
9.24E-04,0.67
9.25E-04,0.65
9.25E-04,0.67
9.25E-04,0.65
9.25E-04,0.67
9.25E-04,0.67
9.26E-04,0.65
9.26E-04,0.65
9.26E-04,0.65
9.26E-04,0.69
9.26E-04,0.65
9.27E-04,0.67
9.27E-04,0.67
9.27E-04,0.67
9.27E-04,0.67
9.27E-04,0.67
9.28E-04,0.67
9.28E-04,0.67
9.28E-04,0.65
9.28E-04,0.67
9.28E-04,0.65
9.29E-04,0.65
9.29E-04,0.65
9.29E-04,0.67
9.29E-04,0.67
9.29E-04,0.65
9.30E-04,0.67
9.30E-04,0.67
9.30E-04,0.67
9.30E-04,0.65
9.30E-04,0.67
9.31E-04,0.65
9.31E-04,0.67
9.31E-04,0.67
9.31E-04,0.65
9.31E-04,0.67
9.32E-04,0.65
9.32E-04,0.67
9.32E-04,0.63
9.32E-04,0.67
9.32E-04,0.67
9.33E-04,0.67
9.33E-04,0.65
9.33E-04,0.69
9.33E-04,0.67
9.33E-04,0.85
9.34E-04,0.63
9.34E-04,0.67
9.34E-04,0.67
9.34E-04,0.67
9.34E-04,0.67
9.35E-04,0.65
9.35E-04,0.65
9.35E-04,0.65
9.35E-04,0.69
9.35E-04,0.65
9.36E-04,0.67
9.36E-04,0.65
9.36E-04,0.67
9.36E-04,0.65
9.36E-04,0.67
9.37E-04,0.67
9.37E-04,0.65
9.37E-04,0.65
9.37E-04,0.65
9.37E-04,0.67
9.38E-04,0.67
9.38E-04,0.65
9.38E-04,0.65
9.38E-04,0.67
9.38E-04,0.65
9.39E-04,0.67
9.39E-04,0.67
9.39E-04,0.67
9.39E-04,0.67
9.39E-04,0.65
9.40E-04,0.65
9.40E-04,0.65
9.40E-04,0.65
9.40E-04,0.63
9.40E-04,0.65
9.41E-04,0.67
9.41E-04,0.65
9.41E-04,0.65
9.41E-04,0.67
9.41E-04,0.67
9.42E-04,0.67
9.42E-04,0.67
9.42E-04,0.67
9.42E-04,0.67
9.42E-04,0.67
9.43E-04,0.67
9.43E-04,0.65
9.43E-04,0.65
9.43E-04,0.67
9.43E-04,0.67
9.44E-04,0.65
9.44E-04,0.67
9.44E-04,0.65
9.44E-04,0.69
9.44E-04,0.67
9.45E-04,0.69
9.45E-04,0.67
9.45E-04,0.67
9.45E-04,0.67
9.45E-04,0.65
9.46E-04,0.67
9.46E-04,0.67
9.46E-04,0.67
9.46E-04,0.67
9.46E-04,0.65
9.47E-04,0.65
9.47E-04,0.63
9.47E-04,0.67
9.47E-04,0.67
9.47E-04,0.67
9.48E-04,0.67
9.48E-04,0.67
9.48E-04,0.65
9.48E-04,0.63
9.48E-04,0.67
9.49E-04,0.67
9.49E-04,0.67
9.49E-04,0.67
9.49E-04,0.67
9.49E-04,0.67
9.50E-04,0.65
9.50E-04,0.67
9.50E-04,0.69
9.50E-04,0.67
9.50E-04,0.67
9.51E-04,0.67
9.51E-04,0.65
9.51E-04,0.67
9.51E-04,0.67
9.51E-04,0.67
9.52E-04,0.67
9.52E-04,0.67
9.52E-04,0.67
9.52E-04,0.69
9.52E-04,0.65
9.53E-04,0.67
9.53E-04,0.67
9.53E-04,0.67
9.53E-04,0.67
9.53E-04,0.67
9.54E-04,0.67
9.54E-04,0.67
9.54E-04,0.65
9.54E-04,0.65
9.54E-04,0.65
9.55E-04,0.67
9.55E-04,0.65
9.55E-04,0.67
9.55E-04,0.65
9.55E-04,0.65
9.56E-04,0.65
9.56E-04,0.67
9.56E-04,0.65
9.56E-04,0.65
9.56E-04,0.67
9.57E-04,0.67
9.57E-04,0.65
9.57E-04,0.65
9.57E-04,0.67
9.57E-04,0.65
9.58E-04,0.65
9.58E-04,0.67
9.58E-04,0.69
9.58E-04,0.69
9.58E-04,0.67
9.59E-04,0.67
9.59E-04,0.67
9.59E-04,0.65
9.59E-04,0.69
9.59E-04,0.69
9.60E-04,0.67
9.60E-04,0.67
9.60E-04,0.67
9.60E-04,0.69
9.60E-04,0.67
9.61E-04,0.69
9.61E-04,0.67
9.61E-04,0.67
9.61E-04,0.65
9.61E-04,0.67
9.62E-04,0.67
9.62E-04,0.65
9.62E-04,0.67
9.62E-04,0.67
9.62E-04,0.67
9.63E-04,0.65
9.63E-04,0.65
9.63E-04,0.67
9.63E-04,0.67
9.63E-04,0.65
9.64E-04,0.63
9.64E-04,0.65
9.64E-04,0.67
9.64E-04,0.65
9.64E-04,0.65
9.65E-04,0.65
9.65E-04,0.65
9.65E-04,0.67
9.65E-04,0.67
9.65E-04,0.65
9.66E-04,0.67
9.66E-04,0.67
9.66E-04,0.67
9.66E-04,0.65
9.66E-04,0.69
9.67E-04,0.67
9.67E-04,0.61
9.67E-04,0.67
9.67E-04,0.67
9.67E-04,0.67
9.68E-04,0.67
9.68E-04,0.67
9.68E-04,0.67
9.68E-04,0.67
9.68E-04,0.67
9.69E-04,0.69
9.69E-04,0.69
9.69E-04,0.67
9.69E-04,0.65
9.69E-04,0.67
9.70E-04,0.67
9.70E-04,0.67
9.70E-04,0.67
9.70E-04,0.67
9.70E-04,0.67
9.71E-04,0.67
9.71E-04,0.65
9.71E-04,0.65
9.71E-04,0.67
9.71E-04,0.67
9.72E-04,0.67
9.72E-04,0.67
9.72E-04,0.67
9.72E-04,0.67
9.72E-04,0.67
9.73E-04,0.67
9.73E-04,0.69
9.73E-04,0.67
9.73E-04,0.65
9.73E-04,0.65
9.74E-04,0.65
9.74E-04,0.65
9.74E-04,0.65
9.74E-04,0.65
9.74E-04,0.67
9.75E-04,0.65
9.75E-04,0.67
9.75E-04,0.67
9.75E-04,0.67
9.75E-04,0.67
9.76E-04,0.67
9.76E-04,0.67
9.76E-04,0.67
9.76E-04,0.67
9.76E-04,0.67
9.77E-04,0.67
9.77E-04,0.67
9.77E-04,0.67
9.77E-04,0.67
9.77E-04,0.67
9.78E-04,0.67
9.78E-04,0.67
9.78E-04,0.67
9.78E-04,0.69
9.78E-04,0.69
9.79E-04,0.69
9.79E-04,0.67
9.79E-04,0.67
9.79E-04,0.67
9.79E-04,0.65
9.80E-04,0.67
9.80E-04,0.67
9.80E-04,0.65
9.80E-04,0.67
9.80E-04,0.67
9.81E-04,0.65
9.81E-04,0.67
9.81E-04,0.67
9.81E-04,0.65
9.81E-04,0.71
9.82E-04,0.67
9.82E-04,0.67
9.82E-04,0.67
9.82E-04,0.69
9.82E-04,0.67
9.83E-04,0.67
9.83E-04,0.67
9.83E-04,0.67
9.83E-04,0.69
9.83E-04,0.81
9.84E-04,0.63
9.84E-04,0.67
9.84E-04,0.63
9.84E-04,0.65
9.84E-04,0.67
9.85E-04,0.67
9.85E-04,0.67
9.85E-04,0.67
9.85E-04,0.67
9.85E-04,0.67
9.86E-04,0.67
9.86E-04,0.67
9.86E-04,0.69
9.86E-04,0.67
9.86E-04,0.67
9.87E-04,0.67
9.87E-04,0.67
9.87E-04,0.65
9.87E-04,0.67
9.87E-04,0.67
9.88E-04,0.67
9.88E-04,0.67
9.88E-04,0.67
9.88E-04,0.65
9.88E-04,0.67
9.89E-04,0.67
9.89E-04,0.65
9.89E-04,0.67
9.89E-04,0.67
9.89E-04,0.69
9.90E-04,0.67
9.90E-04,0.67
9.90E-04,0.65
9.90E-04,0.67
9.90E-04,0.65
9.91E-04,0.67
9.91E-04,0.65
9.91E-04,0.65
9.91E-04,0.67
9.91E-04,0.65
9.92E-04,0.67
9.92E-04,0.67
9.92E-04,0.67
9.92E-04,0.67
9.92E-04,0.67
9.93E-04,0.67
9.93E-04,0.69
9.93E-04,0.69
9.93E-04,0.67
9.93E-04,0.67
9.94E-04,0.69
9.94E-04,0.67
9.94E-04,0.67
9.94E-04,0.67
9.94E-04,0.67
9.95E-04,0.69
9.95E-04,0.67
9.95E-04,0.67
9.95E-04,0.67
9.95E-04,0.67
9.96E-04,0.67
9.96E-04,0.67
9.96E-04,0.67
9.96E-04,0.67
9.96E-04,0.69
9.97E-04,0.67
9.97E-04,0.67
9.97E-04,0.67
9.97E-04,0.67
9.97E-04,0.67
9.98E-04,0.67
9.98E-04,0.67
9.98E-04,0.67
9.98E-04,0.65
9.98E-04,0.67
9.99E-04,0.67
9.99E-04,0.65
9.99E-04,0.67
9.99E-04,0.67
9.99E-04,0.65
1.00E-03,0.65
1.00E-03,0.65
1.00E-03,0.67
1.00E-03,0.65
1.00E-03,0.65
1.00E-03,0.67
1.00E-03,0.65
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.69
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.71
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.67
1.00E-03,0.65
1.00E-03,0.65
1.00E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.69
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.69
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.69
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.65
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.69
1.01E-03,0.67
1.01E-03,0.69
1.01E-03,0.67
1.01E-03,0.69
1.01E-03,0.67
1.01E-03,0.69
1.01E-03,0.67
1.01E-03,0.65
1.01E-03,0.67
1.01E-03,0.65
1.01E-03,0.69
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.65
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.67
1.01E-03,0.65
1.01E-03,0.67
1.01E-03,0.69
1.01E-03,0.65
1.01E-03,0.67
1.02E-03,0.65
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.65
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.71
1.02E-03,0.67
1.02E-03,0.65
1.02E-03,0.67
1.02E-03,0.65
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.65
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.69
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.65
1.02E-03,0.65
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.65
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.69
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.67
1.02E-03,0.65
1.02E-03,0.67
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.63
1.03E-03,0.67
1.03E-03,0.69
1.03E-03,0.67
1.03E-03,0.65
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.69
1.03E-03,0.67
1.03E-03,0.65
1.03E-03,0.67
1.03E-03,0.69
1.03E-03,0.67
1.03E-03,0.65
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.69
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.65
1.03E-03,0.67
1.03E-03,0.69
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.65
1.03E-03,0.67
1.03E-03,0.65
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.65
1.03E-03,0.69
1.03E-03,0.69
1.03E-03,0.51
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.69
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.67
1.03E-03,0.67
1.04E-03,0.65
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.69
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.65
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.65
1.04E-03,0.67
1.04E-03,0.69
1.04E-03,0.69
1.04E-03,0.67
1.04E-03,0.65
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.65
1.04E-03,0.67
1.04E-03,0.69
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.65
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.67
1.04E-03,0.69
1.04E-03,0.69
1.05E-03,0.69
1.05E-03,0.67
1.05E-03,0.69
1.05E-03,0.67
1.05E-03,0.65
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.69
1.05E-03,0.67
1.05E-03,0.65
1.05E-03,0.69
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.69
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.65
1.05E-03,0.67
1.05E-03,0.65
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.69
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.65
1.05E-03,0.69
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.69
1.05E-03,0.67
1.05E-03,0.69
1.05E-03,0.69
1.05E-03,0.65
1.05E-03,0.69
1.05E-03,0.69
1.05E-03,0.69
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.67
1.05E-03,0.69
1.05E-03,0.65
1.06E-03,0.65
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.65
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.65
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.65
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.69
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.65
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.69
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.69
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.69
1.06E-03,0.67
1.06E-03,0.69
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.69
1.06E-03,0.69
1.06E-03,0.65
1.06E-03,0.67
1.06E-03,0.65
1.06E-03,0.67
1.06E-03,0.65
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.06E-03,0.67
1.07E-03,0.67
1.07E-03,0.65
1.07E-03,0.67
1.07E-03,0.67
1.07E-03,0.65
1.07E-03,0.67
1.07E-03,0.69
1.07E-03,0.69
1.07E-03,0.67
1.07E-03,0.63
1.07E-03,0.69
1.07E-03,0.67
1.07E-03,0.67
1.07E-03,0.67
1.07E-03,0.67
1.07E-03,0.67
1.07E-03,0.67
1.07E-03,0.67
1.07E-03,0.67
1.07E-03,0.65
1.07E-03,0.67
1.07E-03,0.69
1.07E-03,0.67
1.07E-03,0.69
1.07E-03,0.67
1.07E-03,0.67
1.07E-03,0.69
